"image","xmin","ymin","xmax","ymax","label"
"sv_%20(28).jpg",2789.839259826031,833.3152133717257,3105.7483690399486,1027.2806112956011,"text"
"sv_%20(28).jpg",2775.983589722938,1850.2481064845947,3169.4845360824743,1980.4819319569942,"text"
"sv_%20(28).jpg",3285.872080380155,1409.6695174906906,3640.577319587629,1528.819775063274,"text"
"sv_%20(28).jpg",295.81853555895617,531.2833371805897,653.2948665028995,863.7954479072332,"NAND"
"sv_%20(28).jpg",825.1051969233248,146.12348615916954,1260.1731535921392,498.032210670128,"NAND"
"sv_%20(28).jpg",3222.1363361791236,1018.9678296679856,3585.1546391752577,1370.876395624814,"NAND"
"sv_%20(28).jpg",2731.645487677191,1454.004423306475,3158.400169136598,1816.996979974133,"NAND"
"sv_%20(28).jpg",2712.2474226804125,470.32286810957436,3133.459709246134,880.4211168652175,"NAND"
"sv_%20(28).jpg",2105.369029880799,960.778146869171,2523.810436130799,1307.1450345788448,"NAND"
"sv_%20(28).jpg",1390.4165794136597,475.86465205948247,1858.7382711823452,802.8349788362179,"NAND"
"sv_%20(28).jpg",850.0453396826675,852.7117743046639,1276.8001268524486,1190.7657746839689,"NAND"
"sv_%20(29).jpg",1206.3802763090696,111.86217300535188,1825.1792363432264,319.7361887533834,"text"
"sv_%20(29).jpg",2746.4402575649274,849.122078963152,3093.3008254103943,1023.73623104546,"text"
"sv_%20(29).jpg",520.9842972616894,549.7834117018332,723.5507240760181,707.7676848163755,"junction"
"sv_%20(29).jpg",948.3161925125479,286.47632508766,1611.5133416444874,743.7991597333292,"NAND"
"sv_%20(29).jpg",2238.6368232019167,366.85432013564224,3021.1537019681346,918.4133118156374,"OR"
"sv_%20(30).jpg",1212.2107547979742,240.24001007080076,1655.8958212300445,462,"text"
"sv_%20(30).jpg",2408.575707915597,1222.3199798583985,2846.978890826952,1446.7200805664063,"text"
"sv_%20(30).jpg",1362.7468530296492,1866.4801208496092,1782.6628391456784,2035.4399597167967,"text"
"sv_%20(30).jpg",393.5063166487769,718.0800201416015,538.7603298687958,871.1999999999999,"junction"
"sv_%20(30).jpg",665.5274485299,348.4800201416015,1497.4368977172967,1019.0400604248046,"NOR"
"sv_%20(30).jpg",860.9601611604771,1391.2801208496094,1595.153153287115,1969.4399597167967,"NOR"
"sv_%20(30).jpg",1964.2304060434371,686.4,2776.33238904627,1293.6,"NOR"
"sv_%20(31).jpg",857.4546120383523,332.48562976394254,1101.8181818181818,480.86322444387145,"text"
"sv_%20(31).jpg",822.545498934659,1650.42718060097,1049.4545676491475,1810.4421618743781,"text"
"sv_%20(31).jpg",1683.6363636363635,352.85119503178396,2067.636496803977,524.5036738820736,"text"
"sv_%20(31).jpg",2486.54541015625,1077.282700099302,2728.0000443892045,1222.7508648933094,"text"
"sv_%20(31).jpg",3152.7272727272725,1502.0496969044432,3580.363547585227,1664.9739970803707,"text"
"sv_%20(31).jpg",3027.6362748579545,998.7298689138577,3522.181729403409,1408.950160223,"AND"
"sv_%20(31).jpg",2210.1817737926135,690.3374039439226,2669.818226207386,1115.1044007490636,"OR"
"sv_%20(31).jpg",1395.636319247159,524.5036738820736,1925.090997869318,917.2677188258938,"AND"
"sv_%20(31).jpg",604.3636807528409,1199.4759807229489,1043.6363636363635,1609.6962720320912,"OR"
"sv_%20(31).jpg",470.54543235085225,448.8601615991485,1008.7272505326704,838.7148876404494,"OR"
"sv_%20(32).jpg",967.2573787328117,75.40774678075036,1387.3720712277413,271.1751778181209,"text"
"sv_%20(32).jpg",1552.0117079959143,294.3604651162791,2009.0283469689039,469.77982898091165,"text"
"sv_%20(32).jpg",2457.5292770829064,347.7797965116279,2792.4854732895974,523.6868490174759,"text"
"sv_%20(32).jpg",1444.1443298969073,1684.1053887300714,1784.7778819119026,1890.2906976744187,"text"
"sv_%20(32).jpg",1114.865272929541,892.5240583198015,1449.8216857052118,1076.9426629709642,"text"
"sv_%20(32).jpg",3170.021080067142,1326.6170599294264,3590.1358808465616,1457.1286445440248,"text"
"sv_%20(32).jpg",368.31009308690767,265.5007375672806,535.7881911902531,424.3845234360806,"junction"
"sv_%20(32).jpg",354.1170284196162,767.6868057250977,496.0476750925309,903.8728305905364,"junction"
"sv_%20(32).jpg",2991.1883786316776,920.8961513430573,3470.914224268905,1278.3844801437024,"NAND"
"sv_%20(32).jpg",1339.1157379865424,1309.5937391769055,1796.132376959532,1692.6171032218047,"AND"
"sv_%20(32).jpg",2238.9559512652295,503.8263622550077,2644.8776873773577,866.9891313064929,"AND"
"sv_%20(32).jpg",1415.7582005623242,430.0588554559752,1881.2907649632805,756.3379252234171,"NAND"
"sv_%20(32).jpg",754.3614087234397,699.5937391769055,1200.0236609332899,1028.7100831852404,"AND"
"sv_%20(32).jpg",731.6525269126713,225.77981815781706,1217.0552952202436,600.2914135955101,"NAND"
"sv_%20(33).jpg",777.0915887850467,2216.4123822256233,1175.207476635514,2381.6358135282076,"text"
"sv_%20(33).jpg",1622.3221962616824,1635.070843764085,1922.440420560748,1849.2493053025466,"text"
"sv_%20(33).jpg",2528.801635514019,1173.0573519897462,2985.1035046728975,1356.6388904512846,"text"
"sv_%20(33).jpg",3190.286448598131,594.7755758666992,3481.217289719626,802.8346294461765,"text"
"sv_%20(33).jpg",1564.136214953271,796.715221487192,1827.505140186916,946.6401912513146,"text"
"sv_%20(33).jpg",510.66016355140187,1757.4585360717774,936.3379672897197,2216.4123822256233,"AND"
"sv_%20(33).jpg",2271.557476635514,772.2377063692533,2714.078504672897,1194.475221487192,"AND"
"sv_%20(33).jpg",1306.8920560747665,1182.2364055692233,1839.7549065420562,1680.9662283794696,"OR"
"sv_%20(33).jpg",1251.7682242990654,386.71646392822265,1815.2553738317756,854.8494220205454,"OR"
"sv_%20(33).jpg",2763.8429906542056,215.3736830256536,3349.532710280374,734.3261538461538,"OR"
"sv_%20(34).jpg",305.61776357271424,2082.36438288762,426.95483173331183,2264.321305964543,"junction"
"sv_%20(34).jpg",621.0941870766861,1566.8197675030049,760.6317691749551,1742.7113209885817,"junction"
"sv_%20(34).jpg",693.8963585434174,705.5569519981972,894.1025904380307,893.5791289813703,"junction"
"sv_%20(34).jpg",196.41444851459462,1588.0479826472356,463.3559753247001,1779.1028444260817,"crossover"
"sv_%20(34).jpg",651.4284541168355,914.8073441256009,963.8713814871651,1078.56862116887,"crossover"
"sv_%20(34).jpg",1795.0303446736766,1421.2541364933895,2055.904994932543,1645.6677212289665,"crossover"
"sv_%20(34).jpg",1785.9299719887954,805.6332365534856,1992.2030804346477,1060.3729751352164,"crossover"
"sv_%20(34).jpg",2990.200512341981,375.00182880108173,3612.052755232952,878.4160520582933,"XOR"
"sv_%20(34).jpg",1964.902193812095,102.06644418569712,2401.7156854766645,469.01291729266825,"OR"
"sv_%20(34).jpg",2071.072128452618,914.8073441256009,2438.1167133520075,1236.2646443058893,"OR"
"sv_%20(34).jpg",1167.1108780833297,763.1765748948318,1591.790616645421,1114.960028921274,"XOR"
"sv_%20(34).jpg",1200.4787569731668,1400.0258056640625,1616.058122850377,1712.385167142428,"AND"
"sv_%20(34).jpg",1267.214051888659,1848.8528594501201,1852.6654983363787,2279.48438288762,"NOR"
"sv_%20(34).jpg",3317.8104575163397,814.7310595703125,3684.85527384782,1005.7858056640625,"text"
"sv_%20(34).jpg",2407.782446311858,89.9359942157452,2665.623716153128,247.63201735276442,"text"
"sv_%20(34).jpg",1343.0497194890324,638.8393903996395,1737.3951910109745,772.2745135967548,"text"
"sv_%20(34).jpg",1461.3534072320333,2255.2233672626203,1840.5317452339007,2403.8215673828126,"text"
"sv_%20(34).jpg",1415.8520066718092,1272.6560520582932,1758.6290853662426,1396.9932365534855,"text"
"sv_%20(34).jpg",2283.4119977336636,1230.1993903996395,2541.2532675749335,1369.6996518179087,"text"
"sv_%20(35).jpg",181.732937396964,725.9774839322862,361.25868169533436,949.7089458622346,"crossover"
"sv_%20(35).jpg",340.65735205214895,455.144584760274,517.2399851053702,646.4938998287671,"crossover"
"sv_%20(35).jpg",375.97390111643614,731.8651776248462,478.98043706414853,932.045977082971,"crossover"
"sv_%20(35).jpg",1732.717086834734,1002.6979644984416,1906.3567209110206,1199.9349732594949,"crossover"
"sv_%20(35).jpg",1723.8880899039302,758.3596307937413,1873.9832830918824,946.7651551651628,"crossover"
"sv_%20(35).jpg",2197.7181103561215,996.8103831042982,2389.0159628304446,1241.1487168089984,"crossover"
"sv_%20(35).jpg",743.8543866439804,1038.0240143553851,949.8674585394052,1152.8336483158478,"text"
"sv_%20(35).jpg",1279.4882837575133,125.43497325949474,1597.3371130678834,272.6267540814125,"text"
"sv_%20(35).jpg",1147.0513089675974,1264.699379280822,1470.7861362318363,1426.6104504833484,"text"
"sv_%20(35).jpg",1994.6480374376313,1888.792552425437,2327.212086169103,2062.4788987146667,"text"
"sv_%20(35).jpg",2645.060690943044,1953.5568461483474,2992.3399590956174,2115.467805052457,"text"
"sv_%20(35).jpg",3410.252100840336,1673.8924625867035,3630.9803921568628,1812.2528713174063,"text"
"sv_%20(35).jpg",2851.0737628384686,487.5267316217292,3207.182252458275,622.9432373569437,"text"
"sv_%20(35).jpg",499.58176670733394,870.2253617587155,852.7470328137765,1144.002163926216,"NOT"
"sv_%20(35).jpg",1868.0970606015842,1641.5103157252483,2244.806767596361,1906.4555212047003,"NOT"
"sv_%20(35).jpg",3121.8337103721697,1320.6323009125174,3583.891959453052,1700.3870280540152,"OR"
"sv_%20(35).jpg",2403.731182251546,1517.8693096735708,2942.3080783420137,1947.669264754204,"AND"
"sv_%20(35).jpg",1005.7852249786633,849.6186022823806,1526.704014939309,1279.4185573630139,"AND"
"sv_%20(35).jpg",846.8609225916929,181.36783874198184,1553.191454804578,708.3144028546059,"XOR"
"sv_%20(35).jpg",2400.7881832746116,537.5719595608646,3033.5423938455588,1026.2487392686817,"XOR"
"sv_%20(35).jpg",349.4864612511671,269.6829072351325,452.4929971988795,381.5486943493151,"junction"
"sv_%20(35).jpg",169.96082922101132,493.4144253142893,284.7394733446764,596.4486718896318,"junction"
"sv_%20(35).jpg",1697.4006500386613,378.60484750303505,1897.527499443788,549.3473469459848,"junction"
"sv_%20(35).jpg",2180.0598919580852,829.0117305076286,2306.610644257703,937.9336707755311,"junction"
"sv_%20(36).jpg",399.1232492997199,316.4178600092044,499.8029878618114,443.056874593099,"junction"
"sv_%20(36).jpg",775.9531937571578,129.3373453425265,962.9298510867563,296.27071161379763,"junction"
"sv_%20(36).jpg",381.8639094391012,693.4568965517242,614.8655462184875,952.4913793103449,"crossover"
"sv_%20(36).jpg",801.8422035480859,316.4178600092044,1003.2016806722688,483.3511713839125,"crossover"
"sv_%20(36).jpg",793.2125336177766,704.9695841471355,1023.3376503311285,969.7603009103359,"crossover"
"sv_%20(36).jpg",1601.5270719127495,68.89595505286907,2119.3085845177916,241.5856102252829,"text"
"sv_%20(36).jpg",1555.5020924629619,1525.245336422975,1912.1958477971268,1732.4730543816227,"text"
"sv_%20(36).jpg",2671.608776844071,1056.1051284965429,3065.697951429921,1303.627033452878,"text"
"sv_%20(36).jpg",2398.3352007469657,526.523585177016,3034.0560112391313,1047.4706676965473,"AND"
"sv_%20(36).jpg",1135.5235788895636,1093.5213082850664,1851.7880485527544,1548.2707116137976,"NOR"
"sv_%20(36).jpg",1057.8564397845728,94.79939234941855,1730.97245006401,566.8177721747037,"NAND"
"sv_%20(37).jpg",224.74287837693672,296.37499011930873,363.9025422424829,471.6183006411693,"junction"
"sv_%20(37).jpg",711.8017019063485,1706.6661058269563,1262.873949579832,1937.5422562896229,"text"
"sv_%20(37).jpg",2131.2303795053176,1292.2019071985462,2849.2941176470586,1581.4923353351528,"text"
"sv_%20(37).jpg",928.890756302521,32.11925241439069,1502.2285289604124,237.9605532786885,"text"
"sv_%20(37).jpg",199.69409641297926,516.124487704918,533.6772896902902,755.3454288670274,"crossover"
"sv_%20(37).jpg",656.13783636013,1144.7749370637487,1221.1260504201682,1667.7231125628361,"AND"
"sv_%20(37).jpg",547.5932560768448,215.70740669125416,1137.6302521008404,774.8169254990875,"AND"
"sv_%20(37).jpg",1585.72432727974,655.2064549180327,2668.3865546218485,1275.5120074663005,"XNOR"
"sv_%20(38).jpg",601.6791561351102,613.2312168873532,776.2898003928133,764.6171545915201,"junction"
"sv_%20(38).jpg",630.7809301780608,1250.7988669435742,779.200044405783,1460.410156760417,"junction"
"sv_%20(38).jpg",1937.45074012678,834.4876215491496,2275.0312746192226,1052.8326919716849,"junction"
"sv_%20(38).jpg",2595.1507890916782,1748.625694140582,3124.8029878618113,1975.7044341127637,"text"
"sv_%20(38).jpg",2947.282432634512,246.4115429999123,3418.731083318744,423.99882252115594,"text"
"sv_%20(38).jpg",1204.0859010270774,1233.3313057321898,1774.4806278631243,1410.9186963094792,"text"
"sv_%20(38).jpg",1009.1039927364175,688.9242412674595,1826.8639099520014,1233.3313057321898,"XOR"
"sv_%20(38).jpg",2323.7766129238153,324.2879292394074,3153.1773951768205,871.6062168873532,"XOR"
"sv_%20(38).jpg",2315.7738026851366,1166.3720619577757,3238.300173064017,1745.7144709573665,"XOR"
"sv_%20(39).jpg",1006.4027293371776,678.7982382276368,1232.4195360598667,1010.2522388507368,"crossover"
"sv_%20(39).jpg",541.8125308310173,766.6837890144752,820.566554136303,947.4768454315666,"junction"
"sv_%20(39).jpg",998.8687591410262,385.00932997456607,1219.863046797495,595.9346422842132,"junction"
"sv_%20(39).jpg",2003.3879001307555,121.35267761405105,2608.610644257703,372.45425129073203,"text"
"sv_%20(39).jpg",2226.8934473203344,1808.7552239850527,2693.9950011580154,2004.6145280829828,"text"
"sv_%20(39).jpg",1619.1592520634556,1216.1555484231449,2545.828197945845,1866.508662560808,"XOR"
"sv_%20(39).jpg",1596.5577246686435,372.45425129073203,2337.390591148569,985.1420814830688,"AND"
"sv_%20(40).jpg",1054.7869981325864,1316.2813676162405,1247.5399159663866,1500.0553789156754,"junction"
"sv_%20(40).jpg",941.5828664799253,1111.067031630464,1268.9568160597573,1288.7152191851774,"crossover"
"sv_%20(40).jpg",2425.4745564892623,1472.4892304846123,2807.920868347339,1711.3955386461737,"text"
"sv_%20(40).jpg",3395.358543417367,1034.494526922366,3744.1493930905694,1251.960510397586,"text"
"sv_%20(40).jpg",2569.2742763772176,91.12129228667351,3055.746031746032,308.58727576189347,"text"
"sv_%20(40).jpg",1477.0077030812326,596.4998233601199,1896.168767507003,829.2803077769595,"text"
"sv_%20(40).jpg",1278.1356209150326,342.27913109730866,1706.4754901960785,624.0659717911831,"NOT"
"sv_%20(40).jpg",2192.947245564893,1098.8155009813902,2636.584967320262,1469.4263770324362,"AND"
"sv_%20(40).jpg",2150.1132119514473,213.63729981963021,2630.46568627451,608.7514708495635,"AND"
"sv_%20(40).jpg",2994.5546218487398,650.8662900188324,3542.2180205415502,1071.2493525503269,"OR"
"sv_%20(41).jpg",962.999883286648,1776.6975004650296,1379.1015406162464,1969.4655938430058,"text"
"sv_%20(41).jpg",2229.6619981325866,1415.64011672247,2526.4404761904766,1620.6472614397321,"text"
"sv_%20(41).jpg",2152.4077964519142,59.37940522693451,2449.186274509804,331.70249953497023,"text"
"sv_%20(41).jpg",3147.5331465919703,1063.7619047619048,3594.230625583567,1290.1877394903274,"text"
"sv_%20(41).jpg",822.2595704948646,1455.4175004650297,1299.5525210084033,1733.8601204427082,"NOT"
"sv_%20(41).jpg",1825.7987861811391,1045.4030943080356,2410.1767040149393,1412.5801204427082,"OR"
"sv_%20(41).jpg",1666.700980392157,298.8095238095238,2336.7469654528477,724.1230943080357,"OR"
"sv_%20(41).jpg",2765.0868347338937,601.7307133556548,3459.609243697479,1069.8815471540179,"AND"
"sv_%20(42).jpg",684.5788982259571,1020.9240916073834,926.2850140056023,1225.854475148955,"junction"
"sv_%20(42).jpg",1192.467553688142,1767.237572200507,1568.7948179271712,2005.8133087681663,"text"
"sv_%20(42).jpg",1954.3006535947713,1748.8856463162406,2456.070261437909,2018.0480038101434,"text"
"sv_%20(42).jpg",3444.311391223156,1439.96082163266,3854.294117647059,1669.3604785794869,"text"
"sv_%20(42).jpg",1094.561391223156,161.44003191206917,1587.152194211018,341.9010837090363,"text"
"sv_%20(42).jpg",2137.874883286648,268.4932051539217,2566.2147525676937,461.1889519928659,"text"
"sv_%20(42).jpg",1807.4414098972923,384.7223413379074,2153.172735760971,647.767292971472,"NOT"
"sv_%20(42).jpg",1786.0242763772176,1415.4914315487058,2180.7089169000933,1693.829868663441,"NOT"
"sv_%20(42).jpg",3052.686507936508,892.4602603814205,3664.6008403361348,1443.0194370538047,"OR"
"sv_%20(42).jpg",1070.0848506069094,1323.7316854486744,1562.6757703081232,1748.8856463162406,"OR"
"sv_%20(42).jpg",831.4382586367881,323.54909948542024,1327.0887021475257,727.2925773869248,"AND"
"sv_%20(43).jpg",788.6043417366947,290.1426950998185,895.6893090569561,397.21341715014785,"junction"
"sv_%20(43).jpg",341.90697945845005,562.4083821596122,455.11111111111114,709.248286224753,"junction"
"sv_%20(43).jpg",568.3152427637722,436.9826575139041,666.2215219421101,522.6392584937454,"junction"
"sv_%20(43).jpg",785.5447012138189,547.1125563882873,981.357259570495,697.0116956264268,"crossover"
"sv_%20(43).jpg",767.1873249299721,394.15429867503866,966.0594070961719,544.0534379131782,"crossover"
"sv_%20(43).jpg",3364.762838468721,675.5975162069941,3640.124183006536,849.9699533396754,"text"
"sv_%20(43).jpg",2535.6190476190477,1195.6555924320394,2869.1122782446314,1339.4362613241815,"text"
"sv_%20(43).jpg",1831.9178338001868,1581.1103551902702,2180.7089169000933,1706.5360798359782,"text"
"sv_%20(43).jpg",1045.6081932773109,1911.5002852091989,1357.6844070961718,2067.517661397557,"text"
"sv_%20(43).jpg",1048.6678338001868,1256.8388955173389,1333.2079831932774,1400.619564409481,"text"
"sv_%20(43).jpg",1351.5653594771243,596.0591521773711,1761.5478524743232,700.0708141015359,"text"
"sv_%20(43).jpg",562.1960784313726,537.9350842650703,718.2342436974791,693.9524604534281,"crossover"
"sv_%20(43).jpg",2896.6484593837536,430.8643038657962,3456.5499533146594,843.8515996915676,"OR"
"sv_%20(43).jpg",2205.185574229692,871.3840160612186,2658.001867413632,1238.4838345730154,"AND"
"sv_%20(43).jpg",1538.199112978525,1262.9572491654467,2021.6113445378153,1654.5303655717853,"OR"
"sv_%20(43).jpg",846.7361111111112,1694.2996059355416,1204.7058823529412,1966.565117948501,"NOT"
"sv_%20(43).jpg",791.6638655462185,1079.4073399095485,1189.4080298786182,1360.850557441504,"NOT"
"sv_%20(43).jpg",959.9402427637722,241.19604096179,1428.0546218487395,651.1242183124522,"AND"
"sv_%20(44).jpg",3251.5588235294117,1457.845591658846,3710.494397759104,1644.3153863959355,"text"
"sv_%20(44).jpg",2422.4150326797385,2139.816513761468,2722.252801120448,2313.7720805526874,"text"
"sv_%20(44).jpg",2397.93837535014,1335.570362301048,2673.2997198879552,1491.4712330879422,"text"
"sv_%20(44).jpg",871.2127684407096,1839.9555667912196,1146.5739962651728,1980.5722671298806,"text"
"sv_%20(44).jpg",1094.561391223156,1402.8216451592402,1379.1015406162467,1546.4950629768023,"text"
"sv_%20(44).jpg",1057.8465219421103,690.5684574722151,1409.6972455648927,846.4694448698552,"text"
"sv_%20(44).jpg",2329.098039215686,401.2155963302752,2596.81045751634,577.4638469941026,"text"
"sv_%20(44).jpg",2970.078197945845,980.9721271969856,3499.383753501401,1451.7318068688069,"AND"
"sv_%20(44).jpg",2049.1472922502335,1803.2730912724767,2636.5849673202615,2240.4071295152016,"OR"
"sv_%20(44).jpg",2049.1472922502335,971.8015083173,2547.857376283847,1454.7886409584535,"OR"
"sv_%20(44).jpg",1920.6454248366015,85.30609547326324,2550.9169000933707,586.634582484534,"OR"
"sv_%20(44).jpg",840.6170634920635,806.7299020399741,1220.0037348272642,1091.0199035854516,"NOT"
"sv_%20(44).jpg",871.2127684407096,1121.588710924901,1299.5525210084033,1408.9354299492793,"NOT"
"sv_%20(44).jpg",1060.906045751634,1959.173962059371,1452.531045751634,2154.8143756761465,"NOT"
"sv_%20(45).jpg",199.58690688189338,455.83073022024973,380.39736439823326,706.4593016488211,"crossover"
"sv_%20(45).jpg",235.7490832758885,1023.9222012837728,449.93984805836396,1229.994518498012,"crossover"
"sv_%20(45).jpg",436.0313513263378,1001.6440210614886,672.4757957707823,1227.2097990853447,"crossover"
"sv_%20(45).jpg",513.9190179164113,1335.815449632917,753.1451192618974,1639.3546459742954,"crossover"
"sv_%20(45).jpg",1576.5281894658906,1009.9983917599633,1782.3739835452411,1307.967830585298,"crossover"
"sv_%20(45).jpg",1498.640522875817,696.1904761904761,1804.627450980392,876.3297353472028,"crossover"
"sv_%20(45).jpg",221.84058654386234,249.7583598908924,391.52420422921773,397.3507195972261,"junction"
"sv_%20(45).jpg",449.93984805836396,525.4497778392973,591.8065783930759,678.6116826012021,"junction"
"sv_%20(45).jpg",1259.4144215303309,1065.6936298552014,1462.4785587086396,1277.3354921250116,"junction"
"sv_%20(45).jpg",1548.7111960018383,536.5888679504394,1704.4863169551675,664.6878730773925,"junction"
"sv_%20(45).jpg",1167.6182582082313,107.73549212501163,1526.4575163398695,319.37740750994,"text"
"sv_%20(45).jpg",1011.843137254902,1792.5165507362003,1443.0065359477126,2026.4363807678224,"text"
"sv_%20(45).jpg",2391.565970626532,405.7049840654646,2717.0249214920345,570.0059258233933,"text"
"sv_%20(45).jpg",3315.0902809691584,1692.2649521963938,3590.478346481822,1878.8441272917248,"text"
"sv_%20(45).jpg",2536.2144639756943,1444.4213126409622,2856.1098888122956,1600.3679368155344,"text"
"sv_%20(45).jpg",597.3699983085683,210.77165073213123,1370.68239538654,728.7373756408691,"XOR"
"sv_%20(45).jpg",878.3215898501328,1344.1697141011557,1490.2955521726922,1775.807809339251,"AND"
"sv_%20(45).jpg",1971.5294117647059,1090.7564232599168,2525.08762414471,1530.7488891964867,"AND"
"sv_%20(45).jpg",1790.7189542483661,396.8285714285714,2525.08762414471,957.0878730773928,"XOR"
"sv_%20(45).jpg",2911.7438757404,1285.6897565932502,3440.266751557394,1795.3012701488678,"OR"
"sv_%20(46).jpg",2840.198943379435,1092.3287774328155,3215.15161429155,1278.6359665610576,"text"
"sv_%20(46).jpg",2164.189107544059,1749.8837408825148,2353.0337584252447,1927.9715151771857,"text"
"sv_%20(46).jpg",2054.713850774685,1086.849132705258,2259.979957217262,1226.579602938087,"text"
"sv_%20(46).jpg",2147.7676519826678,108.73631139534021,2413.2452749328895,319.7017972820605,"text"
"sv_%20(46).jpg",823.117107715482,626.5607523544455,1239.123104319853,785.4698223604304,"text"
"sv_%20(46).jpg",730.0630977000175,1221.0999582105296,1096.8053540426586,1355.3507837158013,"text"
"sv_%20(46).jpg",669.8517899998541,1952.6296551623689,1072.1733795080531,2122.498119138999,"text"
"sv_%20(46).jpg",574.0609403266515,1626.592204832358,1044.8045653157096,1906.0529362669558,"AND"
"sv_%20(46).jpg",538.4813983536122,969.0372413826586,962.6980183349381,1207.400898649401,"AND"
"sv_%20(46).jpg",489.2175536881419,303.26291535715325,998.2775603079773,623.8209822484318,"AND"
"sv_%20(46).jpg",2511.7729642638305,629.3005224604592,3026.3065457954017,1127.9463113886436,"AND"
"sv_%20(46).jpg",1781.0257088512487,221.0685579903821,2218.9267359287464,618.3413375208744,"OR"
"sv_%20(46).jpg",1808.3945230435922,752.592058510616,2186.084033613445,1125.20654128263,"OR"
"sv_%20(46).jpg",1846.7106958668883,1393.7081922931732,2292.8224507250816,1747.143761745441,"OR"
"sv_%20(47).jpg",1085.3827030812326,138.45243506493506,1568.7948179271712,462.89498576374797,"NOT"
"sv_%20(47).jpg",1106.7996031746031,1068.9292481261414,1587.1521942110178,1313.791585788479,"NOT"
"sv_%20(47).jpg",2480.546918767507,426.16572852196634,3208.724556489263,995.4706168831169,"NAND"
"sv_%20(47).jpg",2810.9803921568628,1007.7136637105571,3398.4178338001866,1163.8135907854353,"text"
"sv_%20(47).jpg",1385.2205882352941,909.768822053191,1730.952147525677,1105.6587388868456,"text"
"sv_%20(47).jpg",1247.5399159663866,496.5636272479961,1611.6288515406163,664.9064843908533,"text"
"sv_%20(48).jpg",3175.15873015873,1521.3065055471952,3609.832866479925,1803.9137601258326,"text"
"sv_%20(48).jpg",1216.4084448151004,1860.9786366947362,1504.3800186741362,2045.760358966765,"text"
"sv_%20(48).jpg",1208.258221851566,1282.1774496109758,1621.1987757179695,1485.9807282995005,"text"
"sv_%20(48).jpg",2441.6461251167134,1048.4829611856428,2737.7679219392835,1246.8514650438651,"text"
"sv_%20(48).jpg",2001.538644999015,132.72687487993085,2395.4620810400984,325.66065573770493,"text"
"sv_%20(48).jpg",1113.1732545313048,727.8324901143059,1534.2638240924625,947.9399896340292,"text"
"sv_%20(48).jpg",2857.3033508813683,1119.1347230004483,3316.4277415556066,1499.567613545402,"NAND"
"sv_%20(48).jpg",2197.141923436041,657.1806246397925,2705.1674446227057,1048.482961185643,"NOR"
"sv_%20(48).jpg",917.5699760942788,1543.045604868404,1406.5783794556232,1874.5655219406376,"OR"
"sv_%20(48).jpg",879.5359477124183,964.244314124936,1327.7936507936508,1303.916341612769,"AND"
"sv_%20(48).jpg",860.518933521488,488.7033305183786,1246.2922502334266,730.5498256996029,"NOT"
"sv_%20(48).jpg",1585.8814192343605,225.1176841860912,2020.5555555555557,543.0508715019852,"NOR"
"sv_%20(48).jpg",219.37462390148116,556.6377567478868,450.29525882211607,716.9629404537013,"junction"
"sv_%20(48).jpg",276.42556283988205,1121.8521622454534,417.69467787114843,1271.3078999503714,"junction"
"sv_%20(48).jpg",561.6804648006663,996.8527557873335,697.5161324010398,1110.982612584849,"junction"
"sv_%20(48).jpg",529.0799874840886,219.68296118564294,743.7002801120448,366.4213114754099,"junction"
"sv_%20(48).jpg",523.6465400531957,1097.1409836065573,784.4509803921569,1265.873125120069,"crossover"
"sv_%20(48).jpg",501.912853964014,488.7033305183786,762.7172943029751,665.3328387150999,"crossover"
"sv_%20(49).jpg",1516.4471363740809,1821.1143087605485,1841.7176082835476,2034.7180116842724,"text"
"sv_%20(49).jpg",2720.964628331801,1231.1613122605186,3147.882352941176,1505.7945753024735,"text"
"sv_%20(49).jpg",1491.0353716681984,1106.5591360543522,1785.811803481158,1284.5622864934326,"text"
"sv_%20(49).jpg",1424.96482220818,570.0071137872361,1742.6118810317093,760.7246710391445,"text"
"sv_%20(49).jpg",466.94117647058823,1444.7649181802765,654.9882740693934,1660.9114830657727,"junction"
"sv_%20(49).jpg",1048.8706270105697,783.6108167109599,1549.4823141659006,1144.7026475047337,"NOT"
"sv_%20(49).jpg",1140.3529411764705,1396.449958882805,1686.705882352941,1810.942666905527,"OR"
"sv_%20(49).jpg",2253.388312844669,697.1521519551751,2893.764705882353,1264.2190027833894,"AND"
"sv_%20(49).jpg",959.9294505399815,175.8574954666254,1597.7647058823527,592.8932594590515,"NOR"
"sv_%20(50).jpg",730.5532941488771,393.35706275617576,980.5679420164877,608.3429782491335,"crossover"
"sv_%20(50).jpg",477.85046118870724,433.6669219111053,625.7085377526662,613.717646639112,"junction"
"sv_%20(50).jpg",695.6050420168067,234.8049090748102,940.2430120444988,369.17110625790883,"junction"
"sv_%20(50).jpg",1203.6992006845055,1137.7458156531966,1859.6514359161633,1594.590783562459,"XOR"
"sv_%20(50).jpg",2211.8224499842254,578.782353360888,3029.074405103838,1075.9372829383528,"XNOR"
"sv_%20(50).jpg",1069.282767444543,178.3710960065815,1706.416578960686,632.5288322341274,"NAND"
"sv_%20(50).jpg",1496.7270661682642,19.818993581852443,2037.081086772274,237.49224326979947,"text"
"sv_%20(50).jpg",1639.2083623407045,1565.0302611874863,2034.3927991281148,1769.266839900487,"text"
